Gene Symbol,BXD1,BXD11,BXD12,BXD13,BXD14,BXD15,BXD16,BXD19,BXD2,BXD21,BXD23,BXD24,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD36,BXD38,BXD39,BXD40,BXD42,BXD43,BXD44,BXD45,BXD48,BXD5,BXD51,BXD6,BXD60,BXD62,BXD69,BXD73,BXD77,BXD8,BXD85,BXD86,BXD9,BXD92
Glo1,2.1845,2.781,1.3010000000000002,1.4245,1.0385,1.373,2.373,1.6764999999999999,1.4365,2.4690000000000003,1.456,2.4865,2.3724999999999996,1.825,2.4955,2.6545,2.4085,2.6109999999999998,1.7555,2.21,2.69,2.1799999999999997,1.415,1.359,2.5585,1.3205,1.2835,2.089,1.3225,2.4435000000000002,0.999,2.433,2.681,2.2005,1.383,1.374,1.415,2.5175,2.3810000000000002,1.397
Gltpd2,2.257,2.365,2.5035,3.703,2.3795,3.5675,3.3970000000000002,3.5145,3.6544999999999996,3.6205,2.782,2.4795,3.6875,3.5854999999999997,2.4450000000000003,3.6915,2.577,3.513,2.9379999999999997,2.443,2.5065,2.8655,2.682,2.6399999999999997,3.8275,2.6189999999999998,3.397,2.5309999999999997,3.4844999999999997,3.616,3.6895,3.4210000000000003,3.4875,3.346,3.6195,2.6515000000000004,3.3045,3.537,2.527,3.4615
Gngt1,1.1545,1.055,0.7615000000000001,1.424,0.7995000000000001,1.612,2.0410000000000004,2.4085,1.9785,1.429,1.2639999999999998,0.47350000000000003,0.3465,1.6975,0.836,1.224,1.2275,1.135,1.4355,1.683,2.2115,1.9140000000000001,0.9825,1.851,1.2345000000000002,2.262,1.955,1.7155,1.7115,1.5185,0.9890000000000001,0.8385,2.518,0.9875,2.0585,2.3390000000000004,1.3519999999999999,1.639,0.37350000000000005,1.5285000000000002
Gnrh1,0.2845,0.221,0.191,0.28300000000000003,0.29300000000000004,0.3665,0.26,0.51,0.4635,0.2625,0.137,0.432,0.3115,0.345,0.197,0.29600000000000004,0.1565,0.266,0.311,0.41000000000000003,0.2965,0.435,3.402,0.355,0.1375,0.492,0.35750000000000004,0.3195,0.46299999999999997,0.40800000000000003,-0.047000000000000014,0.42799999999999994,0.41700000000000004,0.34199999999999997,0.376,0.42200000000000004,0.6065,0.4255,0.21500000000000002,0.41600000000000004
Gpr50,1.5255,2.316,1.4795,1.51,1.546,2.146,2.3045,2.0090000000000003,1.428,1.5685,1.6045,2.4485,2.189,1.6280000000000001,1.75,2.561,1.7814999999999999,1.752,1.4975,1.7965,2.1029999999999998,2.3715,1.5125,2.1479999999999997,1.3075,1.471,2.309,1.5030000000000001,1.5710000000000002,1.908,1.5025,1.9495,1.8905,1.9665000000000001,2.241,2.349,1.8615,1.6760000000000002,2.05,2.1875
Gpt2,2.1494999999999997,1.674,2.162,2.3055000000000003,2.6109999999999998,1.799,2.008,1.9635,1.8525,2.1055,1.7,2.9735,2.7430000000000003,1.593,2.076,2.2145,2.12,2.6795,2.341,1.8464999999999998,1.6535000000000002,2.2685,1.6405,1.8085,2.5275,2.1015,1.9165,2.3275,1.9769999999999999,2.1174999999999997,2.4095000000000004,2.761,2.1174999999999997,2.442,2.0460000000000003,1.5185,2.6165,2.1014999999999997,2.998,2.734
Gsdma2,0.043,0.534,0.399,0.44400000000000006,0.147,0.371,0.127,0.056,0.13749999999999998,0.426,3.537,0.3305,0.3875,0.8745,0.43300000000000005,0.1635,0.261,0.329,0.11649999999999999,0.1945,0.21600000000000003,0.1955,0.278,0.3075,0.152,-0.0495,0.174,0.2475,0.1015,0.20550000000000002,0.27,0.2935,0.0225,0.193,0.378,0.2545,0.23149999999999998,-0.027499999999999997,0.264,0.11100000000000002
Gys2,2.5605,2.915,2.7485,2.136,2.752,2.4154999999999998,2.1365,1.908,1.7785000000000002,1.9665,2.0614999999999997,2.1654999999999998,2.8875,2.4385000000000003,2.816,2.3085,2.1355,3.37,2.5875,3.111,1.8399999999999999,2.5655,2.6905,2.367,2.872,2.0195,2.0945,2.5755,2.1295,2.832,2.9005,2.9705000000000004,2.566,3.3815,2.36,1.8515000000000001,3.2865,2.0625,2.539,2.635
H2-D4,1.674,1.808,1.3615,2.17,1.9914999999999998,1.964,1.604,2.2904999999999998,1.4929999999999999,1.9994999999999998,2.011,1.8810000000000002,1.5775000000000001,2.0010000000000003,1.681,1.749,1.6515,1.178,2.156,1.371,2.1319999999999997,2.114,2.622,2.3875,1.6035,2.011,2.041,2.385,2.372,1.7285,2.0195,2.503,1.8399999999999999,1.6925,1.8955,2.087,1.944,1.8690000000000002,1.831,2.0335
Hacl1,2.1695,1.87,2.053,2.1145,1.2795,2.287,2.0925000000000002,2.5045,2.357,1.5605,2.9364999999999997,1.1265,1.2355,2.2965,2.1385,2.2215,2.7935,1.339,1.791,2.0825,2.7199999999999998,1.92,1.8775,1.94,1.669,2.856,2.498,1.8,2.5284999999999997,2.0525,2.0935,1.7295,2.2859999999999996,1.508,2.1944999999999997,2.5785,1.4489999999999998,2.517,0.595,1.535
Hal,1.9569999999999999,2.941,2.148,2.5775,1.8760000000000001,2.31,2.9335,2.766,2.402,2.732,2.875,2.6625,1.186,2.651,2.4035,3.0165,2.7095000000000002,2.563,2.3845,2.051,2.899,2.846,2.9895,2.6239999999999997,2.5965,2.6525,2.7649999999999997,2.766,3.16,2.7655000000000003,2.3845,3.0545,3.214,2.7075,2.229,2.825,2.5854999999999997,2.7685,1.4994999999999998,3.0854999999999997
Hamp,2.9314999999999998,2.532,3.3405,3.008,3.132,3.3035,2.4095,2.641,3.2415000000000003,2.997,3.3225,2.9690000000000003,4.1815,3.145,3.3440000000000003,3.2945,2.827,3.1725000000000003,2.4725,3.621,2.1835,3.1905,2.992,3.609,3.0869999999999997,3.69,3.618,3.0380000000000003,2.5735,3.6734999999999998,3.2915,3.317,2.9925,3.1105,3.7455,3.029,2.8385,3.3609999999999998,3.2005,3.0095
Hdhd3,2.697,0.853,1.2934999999999999,2.4885,0.5800000000000001,2.5054999999999996,1.545,1.7505000000000002,1.763,1.7235,1.482,1.9779999999999998,1.2405,1.1865,1.2645,1.6095000000000002,1.6925,1.0975,1.931,1.41,1.669,1.5935,1.148,2.6710000000000003,2.1695,2.5975,1.751,0.882,2.41,1.0015,2.5205,2.4725,2.31,2.105,2.8845,1.9344999999999999,2.0645,1.714,0.8,2.6055
Hes1,0.4355,0.35,0.037,0.351,0.023,0.2105,0.278,-0.1205,0.08149999999999999,0.1,0.0655,0.4135,0.1065,0.249,2.892,0.2655,0.44999999999999996,0.4135,0.0495,0.6305,0.349,-0.0005000000000000004,0.4165,0.46799999999999997,0.347,-0.07450000000000001,0.2645,0.0955,0.5565,0.3645,0.636,0.387,0.453,0.2495,0.568,0.3215,0.11800000000000001,-0.376,0.353,0.449
Hoxa3,0.3665,0.221,0.187,0.1235,0.191,0.1355,0.133,0.3385,0.378,0.28300000000000003,0.214,0.20800000000000002,0.165,0.059500000000000004,2.5595,0.28,0.1615,0.3355,0.032,0.1805,-0.012499999999999997,0.216,0.097,0.07200000000000001,0.1365,0.16999999999999998,0.05450000000000002,-0.0335,0.0335,0.098,0.0625,-0.0385,0.3715,0.092,0.11049999999999999,0.439,0.22800000000000004,0.265,0.20450000000000002,0.262
Hp,1.585,0.779,1.7965,1.522,1.7770000000000001,1.415,1.1315,1.3785,1.803,1.4835,2.502,1.9525000000000001,2.467,1.2094999999999998,1.721,1.4264999999999999,1.1535,1.3900000000000001,1.6695000000000002,1.0525,1.5434999999999999,1.286,2.077,1.7469999999999999,1.9675,1.5655000000000001,1.425,1.83,1.2195,1.273,1.952,1.4340000000000002,1.2235,1.31,1.464,1.258,1.4020000000000001,1.4455,2.09,1.3725
Hspb8,1.8295,2.166,2.2169999999999996,2.001,2.657,1.6320000000000001,2.2215,1.9725,2.1085000000000003,2.2675,2.4135,3.404,2.2735,1.3875,2.251,2.0865,2.3555,2.037,2.3935,1.722,1.8605,1.8635,1.6600000000000001,2.2104999999999997,2.248,2.029,1.876,2.4364999999999997,2.3085,2.1505,1.953,2.9835000000000003,1.808,2.6494999999999997,2.1135,1.971,1.9325,1.817,3.2430000000000003,2.2425
Ifi202b,-0.06699999999999999,3.132,-0.322,-0.216,-0.1255,-0.153,-0.3255,-0.2925,3.598,-0.054,0.1385,3.6235,3.698,3.7975000000000003,-0.176,4.3875,-0.19,2.3655,1.9315,-0.0295,4.273,-0.23049999999999998,-0.20299999999999999,3.437,3.422,-0.02049999999999999,3.912,3.7945,0.03899999999999999,0.0135,3.511,4.5425,4.075,0.377,3.8205,4.33,0.49849999999999994,4.224,2.411,3.9495
Ifit1,1.2574999999999998,-0.694,1.3599999999999999,0.4295,0.3295,0.875,1.8835000000000002,1.262,0.9790000000000001,2.084,0.135,0.7310000000000001,2.0854999999999997,1.037,0.6295000000000001,1.3535,1.5045,0.6769999999999999,0.4145,0.6960000000000001,1.4085,0.0575,1.043,0.2095,0.5509999999999999,2.099,0.4,0.487,1.2245,0.098,0.912,2.283,0.198,1.05,0.5865,2.811,1.0345,0.762,0.5925,0.5125
Igfbp1,1.4315,1.708,3.5090000000000003,0.6995,3.0934999999999997,1.6789999999999998,1.4895,2.0315000000000003,1.8119999999999998,2.348,2.7399999999999998,2.4285,1.2570000000000001,3.2655000000000003,1.325,0.146,1.8555000000000001,0.46049999999999996,0.937,1.685,2.7255,1.0470000000000002,2.77,1.6059999999999999,0.994,2.5715000000000003,1.9184999999999999,3.6485,1.8410000000000002,1.205,1.6625,0.187,1.6385,2.529,-0.839,1.8795,1.153,1.7755,2.2765,0.5265
Igfbp2,3.043,3.011,2.2205,2.697,1.9580000000000002,2.0364999999999998,2.156,2.6029999999999998,1.7855,2.192,2.221,2.0355,1.1065,2.589,2.3564999999999996,1.916,2.001,1.955,2.1325,2.074,2.24,2.782,2.9025,2.205,2.4065000000000003,2.0905,1.4289999999999998,2.667,2.5045,1.8445,2.069,1.8359999999999999,2.234,1.9264999999999999,1.868,2.191,2.5045,1.9649999999999999,1.9115000000000002,1.8815
Igsf11,0.040499999999999994,0.734,0.28300000000000003,0.351,0.1725,0.227,0.436,0.29300000000000004,0.0995,0.2595,0.322,0.266,0.0745,0.295,0.178,0.44699999999999995,0.1785,0.174,0.24,0.15999999999999998,0.366,0.41800000000000004,3.0945,0.6775,0.19599999999999998,0.2455,0.2505,0.305,0.26449999999999996,0.14350000000000002,0.246,0.51,0.24,-0.016,0.27349999999999997,0.3345,0.0655,0.2685,0.1215,0.064
Igtp,1.927,-0.223,1.6219999999999999,1.4889999999999999,0.9650000000000001,1.1225,1.9485000000000001,1.6415000000000002,1.924,2.3810000000000002,1.1915,1.198,2.6075,1.7145000000000001,1.6875,2.7560000000000002,1.7770000000000001,1.8375,2.7605,1.7995,2.2305,0.7390000000000001,1.3375,1.0295,1.8225000000000002,2.131,1.428,1.5285,2.101,1.4420000000000002,1.506,3.403,0.8835,2.073,1.8984999999999999,1.975,1.7455,1.11,1.111,1.5085000000000002
Il1r1,2.0505,1.112,1.316,1.5134999999999998,2.4935,0.937,1.143,1.3855,1.6789999999999998,1.69,2.4645,3.4610000000000003,1.8920000000000001,1.0895000000000001,1.1155,1.445,0.783,1.5110000000000001,1.1305,0.7365,0.9405000000000001,0.8785000000000001,1.6425,1.0495,1.9675,0.99,0.9909999999999999,1.9805000000000001,0.725,1.1565,0.968,1.1525,1.206,1.085,1.129,0.9405000000000001,1.5165000000000002,1.4045,2.298,1.3385
Inhba,1.355,1.761,0.8775,1.7000000000000002,1.2125000000000001,1.587,1.1909999999999998,1.9020000000000001,2.2275,1.9165,2.5575,2.1225,0.9335,1.8995,1.4625,1.9649999999999999,1.472,4.6865,1.696,1.9365,1.831,1.5955,1.8014999999999999,1.787,1.3725,1.4765000000000001,2.0069999999999997,0.911,1.3505,1.2385000000000002,1.7389999999999999,1.9049999999999998,1.851,0.9775,2.1475,2.298,1.19,1.7554999999999998,0.4735,1.4285
Inhbe,2.9425,2.713,2.225,2.902,2.879,3.1235,3.1574999999999998,2.551,3.254,3.3415,2.95,3.855,3.7329999999999997,2.6334999999999997,3.237,3.0215,2.8885,3.2645,2.955,3.1855,2.6745,3.0895,2.815,3.4115,3.191,2.6645000000000003,3.3040000000000003,2.576,2.9595000000000002,3.0164999999999997,2.9145,3.466,3.221,2.845,3.8609999999999998,2.896,3.238,3.2155,3.1174999999999997,3.0380000000000003
Insig1,2.194,0.981,2.044,2.215,1.5935000000000001,1.884,1.6324999999999998,1.9304999999999999,2.375,1.9845,1.255,1.126,1.9765,1.9780000000000002,1.5175,1.9375,2.6275000000000004,2.504,2.2504999999999997,2.4535,2.3120000000000003,2.177,1.823,1.6515,2.4055,2.527,2.64,2.6895,1.9899999999999998,2.223,2.1870000000000003,1.7285,2.068,2.3805,2.1745,2.1165,2.021,2.125,1.6244999999999998,2.5975
Irf7,1.224,0.67,1.354,0.986,1.0425,1.132,1.7414999999999998,1.393,0.754,2.185,1.3685,1.1575,1.6880000000000002,1.3315000000000001,1.2349999999999999,1.7845,1.086,0.32899999999999996,1.321,0.8125,1.5,0.9265000000000001,1.717,1.1360000000000001,0.9349999999999999,1.3820000000000001,0.8785,1.359,1.7865,0.9395,1.171,2.9325,1.279,1.354,1.212,2.15,1.771,1.016,1.05,1.4415
Isg15,1.4104999999999999,-0.206,1.4905,0.5720000000000001,0.805,1.2245,2.039,1.2425000000000002,1.3795000000000002,2.6085,0.764,1.3485,2.0635000000000003,1.029,0.6200000000000001,1.4745,1.3984999999999999,0.703,0.9544999999999999,0.8160000000000001,1.3975,0.547,1.1404999999999998,0.7755000000000001,1.0225,2.0705,0.7495,1.0474999999999999,1.4825,0.39749999999999996,0.7495,2.1875,0.47050000000000003,1.0255,0.8425,2.7969999999999997,1.1215,0.8975,1.051,0.9339999999999999
Itih3,2.2439999999999998,1.914,2.7555,2.124,2.9535,2.3615,2.1245000000000003,2.5925000000000002,2.8235,2.2925,3.418,2.5685000000000002,2.492,2.428,2.3245,3.1015,2.343,2.0325,2.2135,2.1355,2.561,2.452,3.26,2.4295,2.6470000000000002,2.4565,2.3914999999999997,2.67,2.497,2.661,2.7205000000000004,2.3735,2.4775,2.7975,2.4225000000000003,2.302,2.5490000000000004,2.7005,2.492,2.4475
Krtap16-3,-0.048999999999999995,-0.429,-0.237,-0.031999999999999994,-0.16,-0.11249999999999999,-0.1405,-0.0245,-0.017999999999999988,-0.186,-0.066,-0.2075,-0.164,-0.125,0.21750000000000003,-0.2625,-0.11950000000000001,0.043,-0.1495,-0.1235,-0.040499999999999994,3.4815,-0.184,-0.2835,0.002,0.022499999999999996,-0.12,-0.134,0.03949999999999999,-0.067,-0.181,-0.125,0.1665,0.024,0.007500000000000007,-0.0985,-0.039,0.099,-0.17450000000000002,0.010500000000000002
Lca5,0.052,0.103,0.1305,-0.123,0.234,0.123,0.5305,0.245,0.054,0.1105,0.0585,0.143,0.16299999999999998,-0.091,0.158,0.05450000000000001,0.13949999999999999,0.2645,0.112,0.09050000000000001,0.11,0.019,0.07150000000000001,-0.0024999999999999988,-0.017999999999999995,0.1565,3.531,0.1315,0.0605,0.058499999999999996,0.1355,0.173,0.009999999999999995,0.202,0.023500000000000007,0.1635,0.0465,0.3315,0.0765,0.1525
Leap2,2.233,1.83,2.2885,2.7729999999999997,2.038,2.3449999999999998,2.175,2.5460000000000003,2.8535,2.5655,3.008,2.4885,2.1014999999999997,2.2875,1.9580000000000002,2.5655,2.4375,1.9589999999999999,2.4475,2.1755,2.425,2.3280000000000003,1.896,2.5295,2.416,2.727,2.464,1.8624999999999998,2.4459999999999997,2.112,2.4080000000000004,2.149,2.2955,1.8215000000000001,2.749,2.6105,1.6075,2.635,1.8075,2.4299999999999997
Lhx1,1.7475,1.205,1.928,1.673,2.6965,1.8485,1.6099999999999999,1.6905000000000001,1.98,1.9569999999999999,2.9355,1.932,2.355,1.471,1.338,2.1505,1.8375,1.2894999999999999,2.488,1.3655,1.7945,1.4435,2.2800000000000002,1.69,1.8570000000000002,1.853,1.5345,2.149,1.8984999999999999,1.5979999999999999,1.798,1.6985000000000001,1.823,2.1295,1.6205,1.7155,1.7974999999999999,1.6535,2.2055000000000002,1.5
Lpin1,1.3605,0.48,0.6799999999999999,1.6905,0.736,1.073,0.927,0.747,-0.05299999999999999,0.2605,-0.06649999999999999,1.2269999999999999,2.0,1.0114999999999998,2.1465,0.128,0.1205,0.4895,0.9055,1.216,-0.03250000000000001,0.6845,0.369,0.0755,0.32499999999999996,0.05,1.262,2.8395,0.85,1.4165,0.28800000000000003,1.9415,0.21949999999999997,0.4015,0.011500000000000002,-0.030500000000000003,0.394,0.11750000000000001,0.8075,0.333
Lrg1,2.317,1.717,1.98,2.222,2.3385,1.9329999999999998,1.7,1.8705,2.2575000000000003,2.425,2.6315,2.9015,2.57,1.827,1.857,2.4725,1.6485,1.2654999999999998,1.9,1.9775,2.066,1.7735,2.987,2.31,2.2895000000000003,1.8659999999999999,1.8305,2.5564999999999998,1.944,2.2115,2.6020000000000003,2.366,1.9375,1.7915,2.1254999999999997,1.768,1.7435,2.3425000000000002,2.399,1.79
Lrit1,2.0965,2.458,2.6710000000000003,2.377,1.2169999999999999,2.5069999999999997,2.723,2.376,2.4935,1.9929999999999999,2.302,0.832,1.904,2.677,2.447,2.3085,2.3315,2.7355,2.2335,2.3505000000000003,2.2720000000000002,2.5149999999999997,2.3885,2.224,2.8615000000000004,2.6725,2.417,2.031,2.3985000000000003,2.5445,2.302,2.365,2.9050000000000002,2.3075,2.5425,2.5380000000000003,2.3865,2.5585,1.593,2.4355
Lrtm1,2.7315,1.053,3.4455,3.9025,1.0805,1.509,3.232,2.598,0.9135000000000001,2.388,1.2245,1.875,2.018,2.956,2.31,2.9379999999999997,3.8930000000000002,3.7135000000000002,1.805,3.254,2.6775,3.7475,2.8869999999999996,3.0575,3.4619999999999997,2.4115,3.096,3.2915,3.466,2.0995,3.2145,3.208,3.0664999999999996,4.0055,2.614,2.281,2.6515,2.9764999999999997,2.079,2.9425
Lsm12,2.1325000000000003,1.108,1.0675,1.258,1.3855,1.942,0.67,2.0585,2.3755,2.404,2.1,2.26,0.966,0.9465,1.119,2.1975,0.9875,2.5925000000000002,2.189,1.1515,0.7795,1.3575,1.9090000000000003,1.308,1.5045,0.9255,0.9490000000000001,1.8085,2.1325,1.661,2.0780000000000003,2.5045,2.3385,1.928,2.1799999999999997,2.351,0.9165000000000001,1.946,2.434,2.2024999999999997
Lta,-0.9135,-1.442,-1.3575,-1.017,-1.9295,-1.2705,-2.1895,-2.242,-2.237,-1.3135,3.1325000000000003,-1.718,-1.241,-1.447,-1.482,-1.8105000000000002,-1.6335000000000002,-1.659,-1.0755,-0.894,-2.0335,-1.692,-1.3704999999999998,-1.5394999999999999,-1.417,-1.7705,-2.0135,-1.384,-2.267,-0.7075,-1.238,-1.932,-2.3165,-2.2545,-1.5795,-1.9325,-2.51,-2.1005000000000003,-0.952,-2.3325
Mc1r,1.859,2.843,1.604,2.598,1.2345000000000002,1.076,1.792,2.021,1.5594999999999999,2.0755,1.3605,2.2365,1.5790000000000002,1.5805,1.5005,1.915,1.528,1.399,1.836,1.676,1.2695,1.5605,1.9115000000000002,1.1769999999999998,1.3335,1.5230000000000001,1.315,0.4865,0.542,1.5045,1.206,0.35350000000000004,1.0175,0.18200000000000005,1.842,2.3375,1.2625,1.5665,1.5785,1.488
Mchr1,1.824,3.0,1.7369999999999999,2.2715,0.9015,1.371,0.5145,0.615,0.511,2.3899999999999997,1.467,1.314,1.486,1.295,1.6604999999999999,1.8424999999999998,0.878,1.3645,0.6465000000000001,1.7315,0.801,1.3530000000000002,2.1145,2.5709999999999997,1.444,0.97,1.085,2.745,0.837,1.4020000000000001,1.468,2.52,0.6890000000000001,0.4235,1.443,1.5630000000000002,0.4575,0.5855,0.9209999999999999,0.6445
Mcm10,1.9889999999999999,2.468,2.2995,1.7525,1.713,1.8925,1.806,1.289,1.48,1.9329999999999998,1.064,2.8405,2.247,1.565,2.2575,2.4575,1.1125,2.3975,1.8595000000000002,1.91,1.235,2.282,2.1055,1.7375,2.098,1.194,1.726,1.2495,1.7794999999999999,1.9905,2.0785,2.1085000000000003,2.3285,1.8579999999999999,2.1165000000000003,1.617,2.4770000000000003,1.4325,2.0045,2.2055
Met,1.8439999999999999,2.875,1.93,2.201,2.142,2.606,2.7095000000000002,2.5775,1.7025000000000001,1.8535,2.1109999999999998,3.0525,2.7705,2.095,1.993,2.824,2.6144999999999996,2.1029999999999998,1.9354999999999998,2.3280000000000003,2.534,2.834,2.1350000000000002,2.7245,1.909,1.888,2.613,2.0185,2.025,2.4335,1.8784999999999998,2.4565,2.2119999999999997,2.3215000000000003,2.598,2.723,2.238,2.058,2.5975,2.746
Mfsd2,0.46699999999999997,-0.474,1.5905,1.443,1.7934999999999999,0.30400000000000005,0.706,-0.5215,-0.841,-0.4335,1.1815,1.921,1.6150000000000002,0.49300000000000005,2.48,0.14750000000000008,1.4195,2.0285,0.37250000000000005,-0.04499999999999993,-0.718,0.17850000000000005,-0.30599999999999994,0.6020000000000001,1.4489999999999998,-0.0945,0.676,1.8615,0.201,2.234,1.8355000000000001,2.0375,1.0904999999999998,2.4385,1.0425,-0.8350000000000001,1.2345000000000002,0.829,2.5095,0.6789999999999999
Mia2,1.593,2.251,1.8515000000000001,1.6840000000000002,1.4945,1.4495,2.0195,1.73,1.5175,2.1055,2.0705,1.8055,1.627,1.678,1.839,2.0955000000000004,1.3445,1.9260000000000002,1.4445000000000001,1.267,1.49,1.9649999999999999,1.972,1.8915000000000002,1.6095000000000002,1.4765000000000001,1.3864999999999998,2.0965,1.999,1.3900000000000001,1.5525,2.7,2.1535,1.9235,1.543,1.6219999999999999,1.8479999999999999,1.7515,1.1744999999999999,2.0755
Moxd1,1.6704999999999999,-0.507,0.12800000000000003,1.8685,-0.4205,-0.16649999999999998,-0.4405,-0.307,0.432,-0.255,0.246,2.637,-0.3865,-0.3865,0.014000000000000012,2.2950000000000004,-0.362,-0.1735,-0.3895,-0.03899999999999998,-0.2955,-0.00899999999999998,2.099,-0.3855,-0.259,-0.3955,-0.4675,-0.28600000000000003,-0.329,-0.13649999999999998,0.8105,-0.5365,-0.6094999999999999,-0.518,0.7655000000000001,1.5310000000000001,-0.234,-0.45399999999999996,-0.1955,-0.155
Mrap,1.75,1.722,1.5575,1.84,2.561,2.2635,2.093,2.2145,1.872,1.903,2.2695,2.221,2.202,1.9565000000000001,1.3435000000000001,1.7334999999999998,1.974,1.7610000000000001,2.086,2.1944999999999997,1.8464999999999998,1.9575,1.552,1.94,1.4325,1.9625,2.223,1.5885,2.115,1.6695,2.027,1.533,1.522,1.7045,2.2535,2.077,1.756,2.047,2.9895,1.604
Mt1,1.053,-0.086,0.3585,0.542,2.5905,1.2715,0.4895,-0.338,0.09049999999999997,1.162,2.1125,2.8985000000000003,2.4675000000000002,0.547,1.1555,0.4365000000000001,1.44,0.05399999999999999,0.24650000000000005,0.0415,0.41500000000000004,0.6835000000000001,0.857,0.03749999999999998,2.2895,0.46749999999999997,-0.09899999999999998,2.174,1.465,0.9615,0.5440000000000002,1.7915,0.6745000000000001,1.686,-0.02100000000000002,0.07050000000000001,0.1635,1.1784999999999999,2.8914999999999997,0.342
Mt2,0.9039999999999999,-0.749,0.3284999999999999,0.829,3.1425,1.84,0.17899999999999994,-1.0805,0.17699999999999994,1.4465000000000001,2.6455,3.34,3.1695,0.8079999999999999,1.8464999999999998,0.5365,2.003,-0.2290000000000001,-0.588,-0.016000000000000014,0.2819999999999999,0.6829999999999999,0.8385,-0.4425000000000001,3.019,0.5065,-0.6085,3.19,1.2255,1.2445,0.058499999999999996,2.127,0.5399999999999999,1.7395,-0.30100000000000005,0.26,-0.202,1.3935,3.278,-0.258
Mttp,1.8045,2.665,1.992,2.207,2.278,1.8085,2.5540000000000003,2.779,2.3795,2.3565,2.1945,2.2895,1.8050000000000002,1.961,2.009,2.5620000000000003,2.5765000000000002,2.6135,2.701,2.2475,2.1455,2.3345000000000002,2.0940000000000003,2.2560000000000002,2.003,1.9344999999999999,2.313,1.9375,2.768,1.7919999999999998,2.0235,2.482,2.997,2.2485,1.754,2.7235,2.627,2.2359999999999998,2.001,2.7199999999999998
Mug2,1.39225,2.145,2.589,1.96125,2.4522500000000003,1.8315,2.1575,2.1315,2.3825000000000003,2.2015,2.626,2.134,1.90275,1.94775,2.2385,2.43025,1.792,1.87025,1.51,1.6550000000000002,2.3137499999999998,2.031,3.00475,2.5237499999999997,1.99925,2.07575,2.7402499999999996,2.0389999999999997,1.4502499999999998,2.3545000000000003,1.8159999999999998,1.95875,2.207,1.6155,1.8344999999999998,2.097,1.87775,2.4467499999999998,1.7222499999999998,2.4852499999999997
Nnmt,2.38,1.394,1.431,2.648,1.926,1.7795,0.464,-1.2025000000000001,-0.792,0.388,1.101,2.0315,3.3434999999999997,-0.5535000000000001,2.613,0.0645,2.8105,2.056,1.2865,-0.05999999999999994,-0.742,-0.4675,0.21099999999999997,2.417,0.39649999999999996,2.1765,1.9055,2.7584999999999997,2.24,0.846,0.9239999999999999,2.15,-1.1185,2.4815,1.896,0.482,-0.07200000000000001,2.2545,2.794,2.0244999999999997
Nox1,0.19,0.593,0.2525,0.1575,0.0715,0.3115,0.22849999999999998,0.1735,0.2335,0.21400000000000002,5.429,0.48450000000000004,0.051500000000000004,0.1985,0.166,0.016,0.151,0.125,0.0605,0.08499999999999999,0.242,0.275,0.1815,0.187,0.0155,0.194,0.196,0.052000000000000005,0.3285,-0.007499999999999993,0.14500000000000002,0.208,0.14400000000000002,0.236,0.2495,0.1245,0.3205,0.283,0.067,0.20900000000000002
Nr1i3,2.847,2.299,2.3645,2.2015000000000002,0.416,2.3289999999999997,0.21449999999999997,0.3494999999999999,1.1500000000000001,1.8895,1.928,0.8925000000000001,1.874,2.1915,2.9645,1.9064999999999999,1.529,2.773,0.911,2.224,1.241,2.126,2.4305,2.3155,2.901,0.746,1.179,2.4610000000000003,0.37050000000000005,2.1755,2.7110000000000003,2.591,0.8505,0.9199999999999999,2.3105,1.9740000000000002,0.77,0.8365,2.0975,0.631
Nrg4,1.951,1.098,1.2269999999999999,1.371,2.92,0.773,0.9175,0.989,0.4025,1.229,1.305,2.192,2.6505,0.8845000000000001,1.6685,0.7355,0.967,1.6995,1.637,1.4769999999999999,0.531,1.3679999999999999,1.0070000000000001,0.777,1.479,0.523,0.5985,1.6480000000000001,1.1484999999999999,1.3405,1.8385000000000002,1.9165,1.0915,2.3405,1.0030000000000001,0.6445000000000001,1.8809999999999998,0.8600000000000001,3.2424999999999997,1.3585
Ocel1,2.567,2.505,0.866,2.5255,0.3005,0.8614999999999999,2.532,2.409,0.7310000000000001,0.7295,0.7929999999999999,2.3715,0.663,0.655,2.5635000000000003,2.598,0.5735,2.646,1.271,2.2510000000000003,0.6475,2.5875,2.5465,2.7264999999999997,2.6665,0.6835,2.411,2.6965,2.6029999999999998,0.858,2.6390000000000002,1.0350000000000001,2.6085000000000003,2.5164999999999997,0.9525,2.4859999999999998,2.58,1.9785,2.3495,0.7010000000000001
Olfr1218,1.7494999999999998,0.979,2.1020000000000003,1.513,2.3914999999999997,1.5385,1.56,1.7315,2.2335000000000003,1.759,3.0605,2.3865,2.569,1.0305,1.8925,1.9809999999999999,1.1135,1.637,1.978,1.1125,1.6475,1.3225,1.914,1.9329999999999998,2.2535,1.794,1.6219999999999999,1.7520000000000002,1.5055,1.2225,1.8905,1.4045,1.9100000000000001,2.317,1.4609999999999999,1.6105,1.962,2.6985,2.1895,1.665
